user,item,rating,timestamp,feature Str,feature_second
7684,89,2.0,2017-03-30,Dr. Jart+,9.0
7685,89,1.0,2017-03-16,Dr. Jart+,9.0
7686,89,5.0,2017-01-26,Dr. Jart+,9.0
7687,89,4.0,2016-08-22,Dr. Jart+,9.0
7688,89,5.0,2016-08-16,Dr. Jart+,9.0
7689,89,5.0,2016-07-23,Dr. Jart+,9.0
7690,89,4.0,2016-06-17,Dr. Jart+,9.0
7691,89,5.0,2016-05-03,Dr. Jart+,9.0
7692,89,5.0,2016-05-01,Dr. Jart+,9.0
7693,89,2.0,2016-04-27,Dr. Jart+,9.0
7694,89,2.0,2016-04-17,Dr. Jart+,9.0
7695,89,2.0,2016-02-17,Dr. Jart+,9.0
7696,89,3.0,2016-02-07,Dr. Jart+,9.0
7697,89,5.0,2016-01-17,Dr. Jart+,9.0
7698,89,5.0,2016-01-16,Dr. Jart+,9.0
7699,89,1.0,2016-01-12,Dr. Jart+,9.0
7700,89,5.0,2015-11-14,Dr. Jart+,9.0
7701,89,5.0,2015-11-10,Dr. Jart+,9.0
7702,89,2.0,2015-11-03,Dr. Jart+,9.0
7703,89,4.0,2015-10-29,Dr. Jart+,9.0
7704,89,1.0,2015-10-25,Dr. Jart+,9.0
7705,89,5.0,2015-10-25,Dr. Jart+,9.0
7706,89,4.0,2015-09-07,Dr. Jart+,9.0
7707,89,3.0,2015-07-29,Dr. Jart+,9.0
7708,90,2.0,2023-02-25,iNNBEAUTY PROJECT,30.0
7709,90,4.0,2023-01-14,iNNBEAUTY PROJECT,30.0
7710,90,5.0,2022-10-03,iNNBEAUTY PROJECT,30.0
7711,90,4.0,2022-03-05,iNNBEAUTY PROJECT,30.0
7712,90,3.0,2022-02-06,iNNBEAUTY PROJECT,30.0
7713,90,2.0,2022-02-02,iNNBEAUTY PROJECT,30.0
7714,90,5.0,2022-02-02,iNNBEAUTY PROJECT,30.0
7715,90,5.0,2022-01-09,iNNBEAUTY PROJECT,30.0
7716,90,4.0,2022-01-07,iNNBEAUTY PROJECT,30.0
7717,90,3.0,2021-12-16,iNNBEAUTY PROJECT,30.0
7718,90,5.0,2021-12-09,iNNBEAUTY PROJECT,30.0
7719,90,4.0,2021-12-06,iNNBEAUTY PROJECT,30.0
7720,90,5.0,2021-11-26,iNNBEAUTY PROJECT,30.0
7721,90,4.0,2021-11-23,iNNBEAUTY PROJECT,30.0
7722,90,5.0,2021-11-23,iNNBEAUTY PROJECT,30.0
7723,90,5.0,2021-11-23,iNNBEAUTY PROJECT,30.0
7724,90,5.0,2021-11-21,iNNBEAUTY PROJECT,30.0
7725,90,5.0,2021-11-18,iNNBEAUTY PROJECT,30.0
7726,90,5.0,2021-11-18,iNNBEAUTY PROJECT,30.0
7727,90,5.0,2021-11-16,iNNBEAUTY PROJECT,30.0
7728,90,5.0,2021-11-16,iNNBEAUTY PROJECT,30.0
7729,90,5.0,2021-11-16,iNNBEAUTY PROJECT,30.0
7730,90,5.0,2021-11-15,iNNBEAUTY PROJECT,30.0
7731,90,5.0,2021-11-13,iNNBEAUTY PROJECT,30.0
7732,90,5.0,2021-11-12,iNNBEAUTY PROJECT,30.0
7733,90,5.0,2021-11-12,iNNBEAUTY PROJECT,30.0
7734,90,5.0,2021-11-10,iNNBEAUTY PROJECT,30.0
7735,90,5.0,2021-11-08,iNNBEAUTY PROJECT,30.0
7736,90,5.0,2021-11-07,iNNBEAUTY PROJECT,30.0
7737,90,5.0,2021-11-06,iNNBEAUTY PROJECT,30.0
7738,90,5.0,2021-11-03,iNNBEAUTY PROJECT,30.0
7739,90,5.0,2021-10-27,iNNBEAUTY PROJECT,30.0
7740,90,5.0,2021-10-25,iNNBEAUTY PROJECT,30.0
7741,90,5.0,2021-10-25,iNNBEAUTY PROJECT,30.0
7742,90,5.0,2021-10-25,iNNBEAUTY PROJECT,30.0
7743,90,5.0,2021-10-23,iNNBEAUTY PROJECT,30.0
7744,90,4.0,2021-10-23,iNNBEAUTY PROJECT,30.0
7745,90,5.0,2021-10-22,iNNBEAUTY PROJECT,30.0
7746,90,5.0,2021-10-12,iNNBEAUTY PROJECT,30.0
7747,90,5.0,2021-10-06,iNNBEAUTY PROJECT,30.0
7748,90,5.0,2021-10-05,iNNBEAUTY PROJECT,30.0
7749,90,5.0,2021-10-05,iNNBEAUTY PROJECT,30.0
7750,90,5.0,2021-10-05,iNNBEAUTY PROJECT,30.0
7751,90,5.0,2021-10-02,iNNBEAUTY PROJECT,30.0
7752,90,5.0,2021-09-28,iNNBEAUTY PROJECT,30.0
7753,90,4.0,2021-09-27,iNNBEAUTY PROJECT,30.0
7754,90,5.0,2021-09-21,iNNBEAUTY PROJECT,30.0
7755,90,5.0,2021-09-21,iNNBEAUTY PROJECT,30.0
7756,90,5.0,2021-09-21,iNNBEAUTY PROJECT,30.0
7757,91,3.0,2023-02-14,Tata Harper,88.0
7758,91,1.0,2023-01-08,Tata Harper,88.0
7759,91,5.0,2022-11-23,Tata Harper,88.0
7760,91,5.0,2022-11-08,Tata Harper,88.0
7761,91,5.0,2022-06-02,Tata Harper,88.0
7762,91,2.0,2022-04-12,Tata Harper,88.0
7763,91,5.0,2022-03-26,Tata Harper,88.0
7764,91,5.0,2022-01-23,Tata Harper,88.0
7765,91,5.0,2022-01-16,Tata Harper,88.0
7766,91,3.0,2021-12-17,Tata Harper,88.0
7767,91,4.0,2021-10-12,Tata Harper,88.0
7768,91,5.0,2021-10-12,Tata Harper,88.0
7769,91,5.0,2021-10-12,Tata Harper,88.0
7770,91,4.0,2021-10-12,Tata Harper,88.0
7771,91,5.0,2021-10-08,Tata Harper,88.0
7772,91,5.0,2021-10-06,Tata Harper,88.0
7773,91,5.0,2021-10-04,Tata Harper,88.0
7774,91,5.0,2021-10-04,Tata Harper,88.0
7775,91,5.0,2021-10-04,Tata Harper,88.0
7776,91,5.0,2021-10-04,Tata Harper,88.0
7777,91,5.0,2021-10-04,Tata Harper,88.0
7778,91,5.0,2021-10-04,Tata Harper,88.0
7779,91,5.0,2021-10-02,Tata Harper,88.0
7780,91,5.0,2021-10-01,Tata Harper,88.0
7781,91,5.0,2021-10-01,Tata Harper,88.0
7782,91,5.0,2021-10-01,Tata Harper,88.0
7783,91,5.0,2021-09-30,Tata Harper,88.0
7784,91,5.0,2021-09-30,Tata Harper,88.0
7785,91,5.0,2021-09-30,Tata Harper,88.0
7786,91,5.0,2021-09-30,Tata Harper,88.0
7787,91,5.0,2021-09-30,Tata Harper,88.0
7788,91,5.0,2021-09-30,Tata Harper,88.0
7789,91,5.0,2021-09-29,Tata Harper,88.0
7790,91,5.0,2021-09-29,Tata Harper,88.0
7791,91,5.0,2021-09-29,Tata Harper,88.0
7792,91,5.0,2021-09-29,Tata Harper,88.0
7793,91,5.0,2021-09-29,Tata Harper,88.0
7794,91,4.0,2021-09-29,Tata Harper,88.0
7795,91,4.0,2021-09-28,Tata Harper,88.0
7796,91,5.0,2021-09-28,Tata Harper,88.0
7797,91,5.0,2021-09-28,Tata Harper,88.0
7798,91,5.0,2021-09-28,Tata Harper,88.0
7799,91,5.0,2021-09-25,Tata Harper,88.0
7800,91,5.0,2021-09-13,Tata Harper,88.0
7801,91,1.0,2021-09-03,Tata Harper,88.0
7802,91,5.0,2021-06-19,Tata Harper,88.0
7803,91,5.0,2021-06-15,Tata Harper,88.0
7804,91,2.0,2021-06-09,Tata Harper,88.0
7805,92,5.0,2023-03-20,Augustinus Bader,215.0
7806,92,5.0,2023-03-19,Augustinus Bader,215.0
7807,92,4.0,2023-03-18,Augustinus Bader,215.0
7808,92,4.0,2023-03-18,Augustinus Bader,215.0
7809,92,5.0,2023-03-17,Augustinus Bader,215.0
7810,92,5.0,2023-03-17,Augustinus Bader,215.0
7811,92,5.0,2023-03-17,Augustinus Bader,215.0
7812,92,5.0,2023-03-17,Augustinus Bader,215.0
7813,92,5.0,2023-03-17,Augustinus Bader,215.0
7814,92,4.0,2023-03-16,Augustinus Bader,215.0
7815,92,5.0,2023-03-16,Augustinus Bader,215.0
7816,92,4.0,2023-03-16,Augustinus Bader,215.0
7817,92,4.0,2023-03-16,Augustinus Bader,215.0
7818,92,5.0,2023-03-16,Augustinus Bader,215.0
7819,92,4.0,2023-03-16,Augustinus Bader,215.0
7820,92,5.0,2023-03-16,Augustinus Bader,215.0
7821,92,5.0,2023-03-16,Augustinus Bader,215.0
7822,92,4.0,2023-03-16,Augustinus Bader,215.0
7823,92,3.0,2023-03-16,Augustinus Bader,215.0
7824,92,4.0,2023-03-16,Augustinus Bader,215.0
7825,92,4.0,2023-03-15,Augustinus Bader,215.0
7826,92,5.0,2023-03-15,Augustinus Bader,215.0
7827,92,5.0,2023-03-15,Augustinus Bader,215.0
7828,92,5.0,2023-03-14,Augustinus Bader,215.0
7829,92,5.0,2023-03-14,Augustinus Bader,215.0
7830,92,3.0,2023-03-14,Augustinus Bader,215.0
7831,92,4.0,2023-03-14,Augustinus Bader,215.0
7832,92,5.0,2023-03-14,Augustinus Bader,215.0
7833,92,4.0,2023-03-13,Augustinus Bader,215.0
7834,92,4.0,2023-03-13,Augustinus Bader,215.0
7835,92,5.0,2023-03-13,Augustinus Bader,215.0
7836,92,4.0,2023-03-13,Augustinus Bader,215.0
7837,92,3.0,2023-03-13,Augustinus Bader,215.0
7838,92,5.0,2023-03-13,Augustinus Bader,215.0
7839,92,4.0,2023-03-13,Augustinus Bader,215.0
7840,92,5.0,2023-03-12,Augustinus Bader,215.0
7841,92,4.0,2023-03-12,Augustinus Bader,215.0
7842,92,5.0,2023-03-11,Augustinus Bader,215.0
7843,92,3.0,2023-03-11,Augustinus Bader,215.0
7844,92,3.0,2023-03-11,Augustinus Bader,215.0
7845,92,4.0,2023-03-11,Augustinus Bader,215.0
7846,92,5.0,2023-03-11,Augustinus Bader,215.0
7847,92,4.0,2023-03-11,Augustinus Bader,215.0
7848,92,4.0,2023-03-10,Augustinus Bader,215.0
7849,92,5.0,2023-03-09,Augustinus Bader,215.0
7850,92,5.0,2023-03-09,Augustinus Bader,215.0
7851,92,4.0,2023-03-08,Augustinus Bader,215.0
7852,92,5.0,2023-03-08,Augustinus Bader,215.0
7853,92,3.0,2023-03-08,Augustinus Bader,215.0
7854,92,5.0,2023-03-08,Augustinus Bader,215.0
7855,92,3.0,2023-03-08,Augustinus Bader,215.0
7856,92,5.0,2023-03-08,Augustinus Bader,215.0
7857,92,5.0,2023-03-08,Augustinus Bader,215.0
7858,92,5.0,2023-03-08,Augustinus Bader,215.0
7859,92,5.0,2023-03-08,Augustinus Bader,215.0
7860,92,5.0,2023-03-08,Augustinus Bader,215.0
7861,92,5.0,2023-03-07,Augustinus Bader,215.0
7862,92,3.0,2023-03-07,Augustinus Bader,215.0
7863,92,5.0,2023-03-07,Augustinus Bader,215.0
7864,92,3.0,2023-03-06,Augustinus Bader,215.0
7865,92,5.0,2023-03-06,Augustinus Bader,215.0
7866,92,5.0,2023-03-06,Augustinus Bader,215.0
7867,92,5.0,2023-03-06,Augustinus Bader,215.0
7868,92,4.0,2023-03-06,Augustinus Bader,215.0
7869,92,3.0,2023-03-05,Augustinus Bader,215.0
7870,92,5.0,2023-03-05,Augustinus Bader,215.0
7871,92,5.0,2023-03-04,Augustinus Bader,215.0
7872,92,5.0,2023-03-04,Augustinus Bader,215.0
7873,92,4.0,2023-03-04,Augustinus Bader,215.0
7874,92,5.0,2023-03-04,Augustinus Bader,215.0
7875,92,5.0,2023-03-04,Augustinus Bader,215.0
7876,92,5.0,2023-03-03,Augustinus Bader,215.0
7877,92,5.0,2023-03-03,Augustinus Bader,215.0
7878,92,4.0,2023-03-03,Augustinus Bader,215.0
7879,92,5.0,2023-03-02,Augustinus Bader,215.0
7880,92,2.0,2023-03-02,Augustinus Bader,215.0
7881,92,5.0,2023-03-01,Augustinus Bader,215.0
7882,93,3.0,2023-02-25,Paula's Choice,34.0
7883,93,5.0,2023-02-13,Paula's Choice,34.0
7884,93,1.0,2023-01-08,Paula's Choice,34.0
7885,93,5.0,2022-11-30,Paula's Choice,34.0
7886,93,4.0,2022-10-05,Paula's Choice,34.0
7887,93,5.0,2022-07-31,Paula's Choice,34.0
7888,93,5.0,2022-07-09,Paula's Choice,34.0
7889,93,5.0,2022-06-27,Paula's Choice,34.0
7890,93,5.0,2022-05-25,Paula's Choice,34.0
7891,93,5.0,2022-04-03,Paula's Choice,34.0
7892,93,5.0,2022-03-24,Paula's Choice,34.0
7893,93,5.0,2022-03-10,Paula's Choice,34.0
7894,93,5.0,2022-02-13,Paula's Choice,34.0
7895,93,5.0,2021-12-31,Paula's Choice,34.0
7896,93,4.0,2021-11-09,Paula's Choice,34.0
7897,93,5.0,2021-09-04,Paula's Choice,34.0
7898,93,3.0,2021-08-02,Paula's Choice,34.0
7899,93,5.0,2021-08-02,Paula's Choice,34.0
7900,93,4.0,2021-08-02,Paula's Choice,34.0
7901,93,5.0,2021-08-01,Paula's Choice,34.0
7902,93,5.0,2021-08-01,Paula's Choice,34.0
7903,93,5.0,2021-07-31,Paula's Choice,34.0
7904,93,5.0,2021-07-31,Paula's Choice,34.0
7905,93,5.0,2021-07-30,Paula's Choice,34.0
7906,93,5.0,2021-07-30,Paula's Choice,34.0
7907,93,5.0,2021-07-29,Paula's Choice,34.0
7908,93,5.0,2021-07-29,Paula's Choice,34.0
7909,93,5.0,2021-07-28,Paula's Choice,34.0
7910,93,5.0,2021-07-26,Paula's Choice,34.0
7911,93,5.0,2021-07-26,Paula's Choice,34.0
7912,93,5.0,2021-07-22,Paula's Choice,34.0
7913,93,5.0,2021-07-22,Paula's Choice,34.0
7914,93,5.0,2021-07-21,Paula's Choice,34.0
7915,93,5.0,2021-07-20,Paula's Choice,34.0
7916,93,5.0,2021-07-20,Paula's Choice,34.0
7917,93,5.0,2021-07-15,Paula's Choice,34.0
7918,93,4.0,2021-07-15,Paula's Choice,34.0
7919,93,4.0,2021-07-05,Paula's Choice,34.0
7920,93,5.0,2021-07-05,Paula's Choice,34.0
7921,93,5.0,2021-07-03,Paula's Choice,34.0
7922,93,5.0,2021-06-24,Paula's Choice,34.0
7923,93,4.0,2021-05-28,Paula's Choice,34.0
7924,93,5.0,2021-05-19,Paula's Choice,34.0
7925,93,2.0,2021-05-04,Paula's Choice,34.0
7926,93,5.0,2021-03-29,Paula's Choice,34.0
7927,93,5.0,2021-03-09,Paula's Choice,34.0
7928,93,4.0,2021-02-18,Paula's Choice,34.0
7929,94,5.0,2023-03-14,Moon Juice,32.0
7930,94,4.0,2023-03-13,Moon Juice,32.0
7931,94,5.0,2023-03-11,Moon Juice,32.0
7932,94,5.0,2023-03-08,Moon Juice,32.0
7933,94,5.0,2023-03-06,Moon Juice,32.0
7934,94,5.0,2023-03-04,Moon Juice,32.0
7935,94,4.0,2023-03-03,Moon Juice,32.0
7936,94,5.0,2023-03-03,Moon Juice,32.0
7937,94,5.0,2023-03-02,Moon Juice,32.0
7938,94,5.0,2023-03-02,Moon Juice,32.0
7939,94,3.0,2023-03-01,Moon Juice,32.0
7940,94,5.0,2023-03-01,Moon Juice,32.0
7941,94,5.0,2023-02-28,Moon Juice,32.0
7942,94,5.0,2023-02-28,Moon Juice,32.0
7943,94,4.0,2023-02-28,Moon Juice,32.0
7944,94,5.0,2023-02-28,Moon Juice,32.0
7945,94,5.0,2023-02-28,Moon Juice,32.0
7946,94,5.0,2023-02-27,Moon Juice,32.0
7947,94,5.0,2023-02-27,Moon Juice,32.0
7948,94,5.0,2023-02-27,Moon Juice,32.0
7949,94,5.0,2023-02-27,Moon Juice,32.0
7950,94,5.0,2023-02-26,Moon Juice,32.0
7951,94,5.0,2022-12-30,Moon Juice,32.0
7952,94,4.0,2022-11-21,Moon Juice,32.0
7953,94,3.0,2022-09-21,Moon Juice,32.0
7954,94,5.0,2022-08-30,Moon Juice,32.0
7955,94,3.0,2022-06-16,Moon Juice,32.0
7956,94,1.0,2022-04-29,Moon Juice,32.0
7957,94,5.0,2022-03-31,Moon Juice,32.0
7958,94,2.0,2021-11-30,Moon Juice,32.0
7959,94,5.0,2021-11-22,Moon Juice,32.0
7960,94,5.0,2021-09-21,Moon Juice,32.0
7961,94,5.0,2021-08-20,Moon Juice,32.0
7962,94,4.0,2021-07-12,Moon Juice,32.0
7963,94,4.0,2021-07-07,Moon Juice,32.0
7964,94,4.0,2021-04-19,Moon Juice,32.0
7965,94,5.0,2021-04-14,Moon Juice,32.0
7966,94,5.0,2021-04-08,Moon Juice,32.0
7967,94,5.0,2021-02-09,Moon Juice,32.0
7968,94,5.0,2020-12-16,Moon Juice,32.0
7969,94,5.0,2020-10-25,Moon Juice,32.0
7970,94,5.0,2020-09-16,Moon Juice,32.0
7971,94,1.0,2020-05-31,Moon Juice,32.0
7972,94,3.0,2020-05-15,Moon Juice,32.0
7973,94,5.0,2020-04-17,Moon Juice,32.0
7974,94,3.0,2020-03-29,Moon Juice,32.0
7975,94,4.0,2020-02-04,Moon Juice,32.0
7976,94,5.0,2020-01-10,Moon Juice,32.0
7977,95,5.0,2023-01-07,Kiehl's Since 1851,47.0
7978,95,5.0,2022-11-30,Kiehl's Since 1851,47.0
7979,95,2.0,2022-11-02,Kiehl's Since 1851,47.0
7980,95,5.0,2022-10-05,Kiehl's Since 1851,47.0
7981,95,5.0,2022-09-24,Kiehl's Since 1851,47.0
7982,95,4.0,2022-09-10,Kiehl's Since 1851,47.0
7983,95,5.0,2022-08-16,Kiehl's Since 1851,47.0
7984,95,5.0,2022-07-13,Kiehl's Since 1851,47.0
7985,95,5.0,2022-05-26,Kiehl's Since 1851,47.0
7986,95,2.0,2022-04-19,Kiehl's Since 1851,47.0
7987,95,5.0,2022-04-09,Kiehl's Since 1851,47.0
7988,95,5.0,2022-03-12,Kiehl's Since 1851,47.0
7989,95,4.0,2022-03-05,Kiehl's Since 1851,47.0
7990,95,5.0,2022-02-20,Kiehl's Since 1851,47.0
7991,95,5.0,2022-02-17,Kiehl's Since 1851,47.0
7992,95,5.0,2022-01-18,Kiehl's Since 1851,47.0
7993,95,1.0,2022-01-15,Kiehl's Since 1851,47.0
7994,95,4.0,2022-01-11,Kiehl's Since 1851,47.0
7995,95,5.0,2021-12-07,Kiehl's Since 1851,47.0
7996,95,5.0,2021-10-23,Kiehl's Since 1851,47.0
7997,95,5.0,2021-10-14,Kiehl's Since 1851,47.0
7998,95,5.0,2021-10-13,Kiehl's Since 1851,47.0
7999,95,4.0,2021-09-25,Kiehl's Since 1851,47.0
8000,95,5.0,2021-09-10,Kiehl's Since 1851,47.0
8001,95,4.0,2021-09-05,Kiehl's Since 1851,47.0
8002,95,5.0,2021-07-28,Kiehl's Since 1851,47.0
8003,95,5.0,2021-05-21,Kiehl's Since 1851,47.0
8004,95,5.0,2021-05-16,Kiehl's Since 1851,47.0
8005,95,5.0,2021-05-07,Kiehl's Since 1851,47.0
8006,95,5.0,2021-04-23,Kiehl's Since 1851,47.0
8007,95,3.0,2021-04-20,Kiehl's Since 1851,47.0
8008,95,5.0,2021-04-18,Kiehl's Since 1851,47.0
8009,95,2.0,2021-04-06,Kiehl's Since 1851,47.0
8010,95,5.0,2021-01-31,Kiehl's Since 1851,47.0
8011,95,5.0,2021-01-15,Kiehl's Since 1851,47.0
8012,95,5.0,2020-12-31,Kiehl's Since 1851,47.0
8013,95,5.0,2020-11-24,Kiehl's Since 1851,47.0
8014,95,4.0,2020-11-09,Kiehl's Since 1851,47.0
8015,95,5.0,2020-11-05,Kiehl's Since 1851,47.0
8016,95,5.0,2020-10-22,Kiehl's Since 1851,47.0
8017,95,4.0,2020-10-18,Kiehl's Since 1851,47.0
8018,95,5.0,2020-10-07,Kiehl's Since 1851,47.0
8019,95,5.0,2020-09-14,Kiehl's Since 1851,47.0
8020,95,5.0,2020-09-09,Kiehl's Since 1851,47.0
8021,95,5.0,2020-08-23,Kiehl's Since 1851,47.0
8022,96,5.0,2023-01-16,tarte,12.0
8023,96,5.0,2022-07-29,tarte,12.0
8024,96,4.0,2022-07-26,tarte,12.0
8025,96,5.0,2021-12-22,tarte,12.0
8026,96,5.0,2021-09-15,tarte,12.0
8027,96,5.0,2021-08-23,tarte,12.0
8028,96,5.0,2021-06-04,tarte,12.0
8029,96,5.0,2021-06-04,tarte,12.0
8030,96,5.0,2021-03-24,tarte,12.0
8031,96,5.0,2021-03-06,tarte,12.0
8032,96,5.0,2021-03-06,tarte,12.0
8033,96,5.0,2021-02-07,tarte,12.0
8034,96,5.0,2021-01-15,tarte,12.0
8035,96,4.0,2021-01-14,tarte,12.0
8036,96,2.0,2021-01-11,tarte,12.0
8037,96,5.0,2020-11-08,tarte,12.0
8038,96,2.0,2020-09-19,tarte,12.0
8039,96,4.0,2020-07-23,tarte,12.0
8040,96,5.0,2020-07-19,tarte,12.0
8041,96,5.0,2020-07-18,tarte,12.0
8042,96,5.0,2020-07-16,tarte,12.0
8043,96,3.0,2020-06-30,tarte,12.0
8044,96,5.0,2020-06-17,tarte,12.0
8045,96,5.0,2020-05-25,tarte,12.0
8046,96,5.0,2020-05-07,tarte,12.0
8047,96,3.0,2020-04-23,tarte,12.0
8048,96,4.0,2020-04-17,tarte,12.0
8049,96,4.0,2020-04-04,tarte,12.0
8050,96,5.0,2020-03-23,tarte,12.0
8051,96,5.0,2020-03-15,tarte,12.0
8052,96,5.0,2020-03-12,tarte,12.0
8053,96,5.0,2020-03-05,tarte,12.0
8054,96,5.0,2020-03-01,tarte,12.0
8055,96,3.0,2020-02-16,tarte,12.0
8056,96,5.0,2020-02-12,tarte,12.0
8057,96,4.0,2020-02-02,tarte,12.0
8058,96,1.0,2020-01-20,tarte,12.0
8059,96,4.0,2020-01-03,tarte,12.0
8060,96,4.0,2019-12-14,tarte,12.0
8061,96,5.0,2019-11-12,tarte,12.0
8062,96,5.0,2019-11-07,tarte,12.0
8063,96,5.0,2019-11-01,tarte,12.0
8064,96,1.0,2019-10-26,tarte,12.0
8065,96,5.0,2019-10-21,tarte,12.0
8066,96,1.0,2019-10-17,tarte,12.0
8067,97,3.0,2022-02-06,StriVectin,65.0
8068,97,5.0,2022-01-15,StriVectin,65.0
8069,97,3.0,2022-01-07,StriVectin,65.0
8070,97,3.0,2021-12-09,StriVectin,65.0
8071,97,5.0,2021-11-26,StriVectin,65.0
8072,97,5.0,2021-11-08,StriVectin,65.0
8073,97,3.0,2021-09-28,StriVectin,65.0
8074,97,2.0,2021-09-10,StriVectin,65.0
8075,97,2.0,2021-08-17,StriVectin,65.0
8076,97,5.0,2021-08-03,StriVectin,65.0
8077,97,5.0,2021-08-02,StriVectin,65.0
8078,97,5.0,2021-08-01,StriVectin,65.0
8079,97,5.0,2021-08-01,StriVectin,65.0
8080,97,5.0,2021-07-31,StriVectin,65.0
8081,97,5.0,2021-07-31,StriVectin,65.0
8082,97,5.0,2021-07-31,StriVectin,65.0
8083,97,5.0,2021-07-31,StriVectin,65.0
8084,97,5.0,2021-07-30,StriVectin,65.0
8085,97,5.0,2021-07-29,StriVectin,65.0
8086,97,5.0,2021-07-29,StriVectin,65.0
8087,97,5.0,2021-07-28,StriVectin,65.0
8088,97,5.0,2021-07-28,StriVectin,65.0
8089,97,5.0,2021-07-28,StriVectin,65.0
8090,97,5.0,2021-07-27,StriVectin,65.0
8091,97,5.0,2021-07-27,StriVectin,65.0
8092,97,5.0,2021-07-26,StriVectin,65.0
8093,97,5.0,2021-07-26,StriVectin,65.0
8094,97,5.0,2021-07-26,StriVectin,65.0
8095,97,5.0,2021-07-25,StriVectin,65.0
8096,97,5.0,2021-07-25,StriVectin,65.0
8097,97,5.0,2021-07-24,StriVectin,65.0
8098,97,5.0,2021-07-23,StriVectin,65.0
8099,97,5.0,2021-07-22,StriVectin,65.0
8100,97,5.0,2021-07-22,StriVectin,65.0
8101,97,5.0,2021-07-22,StriVectin,65.0
8102,97,5.0,2021-07-22,StriVectin,65.0
8103,97,5.0,2021-07-22,StriVectin,65.0
8104,97,5.0,2021-07-21,StriVectin,65.0
8105,97,5.0,2021-07-20,StriVectin,65.0
8106,97,5.0,2021-07-20,StriVectin,65.0
8107,97,5.0,2021-07-20,StriVectin,65.0
8108,97,5.0,2021-07-20,StriVectin,65.0
8109,97,5.0,2021-07-19,StriVectin,65.0
8110,97,5.0,2021-07-18,StriVectin,65.0
8111,97,5.0,2021-07-15,StriVectin,65.0
8112,98,4.0,2023-01-14,TULA Skincare,36.0
8113,98,5.0,2022-05-20,TULA Skincare,36.0
8114,98,3.0,2022-05-19,TULA Skincare,36.0
8115,98,4.0,2022-05-14,TULA Skincare,36.0
8116,98,1.0,2022-05-04,TULA Skincare,36.0
8117,98,3.0,2022-05-04,TULA Skincare,36.0
8118,98,5.0,2022-05-01,TULA Skincare,36.0
8119,98,5.0,2022-04-25,TULA Skincare,36.0
8120,98,5.0,2022-04-22,TULA Skincare,36.0
8121,98,4.0,2022-04-18,TULA Skincare,36.0
8122,98,4.0,2022-04-18,TULA Skincare,36.0
8123,98,4.0,2022-04-17,TULA Skincare,36.0
8124,98,4.0,2022-04-13,TULA Skincare,36.0
8125,98,4.0,2022-04-13,TULA Skincare,36.0
8126,98,5.0,2022-04-12,TULA Skincare,36.0
8127,98,5.0,2022-04-11,TULA Skincare,36.0
8128,98,3.0,2022-04-09,TULA Skincare,36.0
8129,98,5.0,2022-04-07,TULA Skincare,36.0
8130,98,5.0,2022-04-07,TULA Skincare,36.0
8131,98,5.0,2022-04-06,TULA Skincare,36.0
8132,98,5.0,2022-04-04,TULA Skincare,36.0
8133,98,4.0,2022-04-02,TULA Skincare,36.0
8134,98,4.0,2022-04-02,TULA Skincare,36.0
8135,98,4.0,2022-04-02,TULA Skincare,36.0
8136,98,4.0,2022-04-01,TULA Skincare,36.0
8137,98,5.0,2022-04-01,TULA Skincare,36.0
8138,98,5.0,2022-03-31,TULA Skincare,36.0
8139,98,3.0,2022-03-30,TULA Skincare,36.0
8140,98,5.0,2022-03-30,TULA Skincare,36.0
8141,98,4.0,2022-03-29,TULA Skincare,36.0
8142,98,4.0,2022-03-29,TULA Skincare,36.0
8143,98,4.0,2022-03-27,TULA Skincare,36.0
8144,98,3.0,2022-03-27,TULA Skincare,36.0
8145,98,5.0,2022-03-27,TULA Skincare,36.0
8146,98,4.0,2022-03-27,TULA Skincare,36.0
8147,98,5.0,2022-03-26,TULA Skincare,36.0
8148,98,4.0,2022-03-26,TULA Skincare,36.0
8149,98,3.0,2022-03-25,TULA Skincare,36.0
8150,98,4.0,2022-03-21,TULA Skincare,36.0
8151,98,5.0,2022-03-20,TULA Skincare,36.0
8152,98,5.0,2022-03-20,TULA Skincare,36.0
8153,98,5.0,2022-03-19,TULA Skincare,36.0
8154,98,5.0,2022-03-19,TULA Skincare,36.0
8155,98,5.0,2021-10-22,TULA Skincare,36.0
8156,99,3.0,2022-02-10,La Mer,300.0
8157,99,5.0,2021-03-28,La Mer,300.0
8158,99,5.0,2021-03-20,La Mer,300.0
8159,99,3.0,2021-01-04,La Mer,300.0
8160,99,2.0,2020-06-11,La Mer,300.0
8161,99,5.0,2020-06-08,La Mer,300.0
8162,99,2.0,2020-05-03,La Mer,300.0
8163,99,2.0,2020-05-02,La Mer,300.0
8164,99,1.0,2020-04-27,La Mer,300.0
8165,99,5.0,2020-04-03,La Mer,300.0
8166,99,5.0,2019-11-22,La Mer,300.0
8167,99,5.0,2019-09-20,La Mer,300.0
8168,99,5.0,2019-07-13,La Mer,300.0
8169,99,4.0,2019-05-24,La Mer,300.0
8170,99,1.0,2019-05-03,La Mer,300.0
8171,99,2.0,2019-05-02,La Mer,300.0
8172,99,5.0,2019-03-14,La Mer,300.0
8173,99,5.0,2019-03-14,La Mer,300.0
8174,99,5.0,2019-02-09,La Mer,300.0
8175,99,5.0,2019-02-05,La Mer,300.0
