user,item,rating,feature
20379,6,4.0,30
20380,7,3.0,32
20381,6,3.0,44
20382,6,2.0,33
20383,6,2.0,70
20384,17,3.0,21
20385,7,4.0,29
20386,17,5.0,37
20387,212,4.0,40
20388,6,5.0,30
20389,212,3.0,29
20390,5,5.0,83
20391,177,3.0,30
20392,212,4.0,35
20393,29,4.0,58
20394,212,4.0,49
20395,6,3.0,30
20396,5,3.0,28
20397,6,5.0,63
20398,79,4.0,39
20399,1077,5.0,23
20400,6,1.0,34
20401,6,5.0,22
20402,6,5.0,31
20403,6,3.0,29
20404,212,4.0,51
20405,7,4.0,41
20406,174,5.0,48
20407,6,5.0,56
20408,28,4.0,30
20409,212,4.0,38
20410,6,2.0,34
20411,7,4.0,43
20412,6,2.0,57
20413,212,5.0,51
20414,28,2.0,53
20415,7,3.0,38
20416,1077,5.0,36
20417,6,5.0,55
20418,177,5.0,34
20419,6,4.0,26
20420,73,2.0,29
20421,50,5.0,51
20422,73,5.0,22
20423,40,5.0,59
20424,40,4.0,49
20425,106,5.0,53
20426,344,5.0,33
20427,6,4.0,33
20428,40,2.0,39
20429,40,3.0,39
20430,6,4.0,39
20431,344,4.0,40
20432,40,5.0,43
20433,50,5.0,36
20434,50,5.0,54
20435,50,4.0,24
20436,50,2.0,69
20437,344,5.0,83
20438,6,5.0,46
20439,120,3.0,21
20440,6,2.0,30
20441,6,4.0,72
20442,120,2.0,48
20443,120,3.0,38
20444,40,5.0,38
20445,106,2.0,50
20446,50,5.0,47
20447,6,2.0,50
20448,6,5.0,66
20449,6,5.0,30
20450,120,3.0,44
20451,120,3.0,26
20452,106,5.0,53
20453,106,3.0,52
20454,243,3.0,34
20455,23,5.0,35
20456,133,4.0,44
20457,248,5.0,31
20458,133,5.0,37
20459,390,5.0,25
20460,270,2.0,40
20461,243,5.0,56
20462,157,4.0,43
20463,133,5.0,43
20464,270,5.0,31
20465,62,5.0,37
20466,270,5.0,23
20467,157,5.0,41
20468,26,4.0,60
20469,26,5.0,47
20470,62,5.0,42
20471,157,2.0,47
20472,157,2.0,59
20473,26,5.0,45
20474,75,5.0,55
20475,243,2.0,53
20476,157,4.0,59
20477,270,3.0,35
20478,133,4.0,48
20479,243,1.0,61
20480,243,3.0,35
20481,390,5.0,39
20482,270,4.0,48
20483,243,1.0,40
20484,270,4.0,49
20485,62,5.0,58
20486,270,5.0,43
20487,62,5.0,45
20488,62,4.0,56
20489,243,1.0,60
20490,243,1.0,35
20491,270,4.0,40
20492,243,4.0,27
20493,270,4.0,37
20494,157,3.0,53
20495,133,2.0,36
20496,248,5.0,26
20497,270,5.0,31
20498,133,5.0,73
20499,157,5.0,27
20500,157,2.0,56
20501,243,3.0,56
20502,270,5.0,34
20503,270,5.0,52
20504,26,5.0,36
20505,270,2.0,43
20506,243,3.0,48
20507,390,2.0,41
20508,270,4.0,36
20509,270,4.0,33
20510,270,5.0,28
20511,157,2.0,65
20512,26,5.0,58
20513,62,5.0,43
20514,157,4.0,26
20515,157,4.0,37
20516,106,5.0,75
20517,127,2.0,24
20518,223,4.0,52
20519,201,5.0,38
20520,1078,5.0,35
20521,360,5.0,46
20522,1079,5.0,39
20523,201,5.0,62
20524,201,5.0,66
20525,174,5.0,64
20526,120,2.0,25
20527,174,4.0,54
20528,174,5.0,30
20529,174,5.0,31
20530,174,4.0,25
20531,1080,4.0,41
20532,56,2.0,29
2482,1079,4.0,24
20533,1081,4.0,56
20534,360,2.0,38
20535,106,3.0,34
20536,174,4.0,24
20537,1082,4.0,28
20538,112,5.0,31
20539,127,1.0,40
20540,174,4.0,39
20541,360,3.0,44
20542,39,2.0,28
20543,174,2.0,27
20544,174,4.0,25
20545,174,5.0,32
20546,106,2.0,59
20547,1082,3.0,46
20548,201,5.0,40
20549,56,5.0,65
20550,201,4.0,61
20551,1083,2.0,31
20552,201,5.0,34
20553,106,5.0,42
20554,106,3.0,36
20555,106,4.0,39
20556,1084,3.0,46
20557,106,4.0,38
20558,127,4.0,56
20559,106,4.0,39
20560,106,3.0,32
20561,1085,5.0,52
20562,1086,1.0,66
20563,101,5.0,43
20564,533,5.0,63
20565,67,5.0,48
20566,106,5.0,36
20567,251,5.0,25
20568,251,4.0,40
20569,251,5.0,66
20570,106,5.0,45
20571,106,4.0,20
20572,106,5.0,30
20573,61,4.0,45
20574,133,1.0,32
20575,1087,4.0,53
20576,1088,5.0,35
20577,133,5.0,32
20578,801,5.0,40
20579,538,2.0,42
20580,83,5.0,39
20581,58,5.0,57
20582,133,2.0,48
20583,1089,4.0,37
20584,58,4.0,64
20585,449,5.0,34
20586,1087,5.0,25
20587,1087,4.0,37
20588,61,4.0,39
20589,1088,5.0,53
20590,1087,4.0,57
20591,216,5.0,38
20592,801,5.0,44
20593,61,5.0,40
20594,83,5.0,36
20595,133,2.0,33
20596,83,1.0,36
20597,133,5.0,73
20598,133,5.0,43
20599,58,5.0,40
20600,801,5.0,42
20601,801,5.0,36
20602,133,5.0,34
20603,1088,5.0,36
20604,133,2.0,42
20605,1089,5.0,27
20606,801,5.0,52
20607,58,5.0,35
20608,1090,4.0,35
20609,329,5.0,59
20610,288,4.0,54
20611,67,5.0,39
20612,288,4.0,37
20613,329,5.0,32
20614,212,4.0,51
20615,196,5.0,39
20616,162,5.0,48
20617,1059,3.0,53
20618,288,5.0,49
20619,288,5.0,32
20620,67,3.0,32
20621,67,5.0,29
20622,67,1.0,41
20623,288,5.0,58
20624,196,3.0,32
20625,212,1.0,64
20626,1090,4.0,63
20627,288,2.0,34
20628,11,5.0,71
20629,67,4.0,31
20630,67,4.0,57
20631,67,4.0,40
20632,11,5.0,49
20633,11,5.0,58
20634,212,1.0,39
20635,329,2.0,34
20636,113,4.0,21
20637,216,5.0,38
20638,1091,5.0,48
20639,1091,5.0,29
20640,17,5.0,37
20641,93,4.0,59
20642,151,2.0,31
20643,151,4.0,32
20644,93,4.0,39
20645,120,3.0,39
20646,162,2.0,46
20647,162,5.0,28
20648,120,4.0,53
20649,17,1.0,45
20650,113,5.0,52
20651,17,5.0,37
20652,216,2.0,42
20653,113,4.0,59
20654,17,5.0,49
20655,17,5.0,40
20656,1092,5.0,37
20657,120,1.0,50
20658,56,5.0,32
20659,93,3.0,44
20660,162,5.0,41
20661,1093,4.0,53
20662,1094,5.0,70
20663,93,5.0,28
20664,162,4.0,54
20665,151,2.0,39
20666,113,5.0,26
20667,93,3.0,36
20668,151,5.0,60
20669,162,5.0,22
20670,162,5.0,22
20671,216,4.0,47
20672,120,5.0,39
20673,113,5.0,54
20674,113,5.0,26
20675,56,4.0,45
20676,93,3.0,56
20677,216,3.0,54
20678,17,5.0,52
20679,93,3.0,35
20680,17,4.0,38
20681,120,5.0,35
20682,93,5.0,54
20683,1095,1.0,36
20684,162,5.0,39
20685,120,4.0,39
20686,162,5.0,39
20687,120,5.0,64
20688,162,5.0,64
20689,120,1.0,30
20690,162,5.0,53
20691,41,3.0,37
20692,17,4.0,37
20693,93,5.0,32
20694,113,3.0,48
20695,17,5.0,30
20696,251,4.0,47
20697,321,5.0,48
20698,321,5.0,52
20699,82,5.0,36
20700,23,5.0,58
20701,321,2.0,46
20702,321,5.0,42
20703,99,5.0,61
20704,106,5.0,23
20705,321,4.0,38
20706,321,4.0,59
20707,65,4.0,47
20708,321,5.0,74
20709,321,4.0,36
20710,65,5.0,39
20711,321,3.0,25
20712,99,5.0,19
20713,321,5.0,21
20714,321,3.0,37
20715,251,5.0,45
20716,321,5.0,22
20717,321,5.0,31
20718,321,4.0,26
20719,321,5.0,40
20720,23,5.0,27
20721,82,4.0,51
20722,321,3.0,26
20723,99,5.0,33
20724,65,5.0,38
20725,174,5.0,29
20726,251,2.0,67
20727,82,5.0,34
20728,23,4.0,72
20729,1096,5.0,29
20730,99,4.0,29
20731,139,5.0,42
20732,321,3.0,26
20733,23,1.0,53
20734,99,5.0,39
20735,251,5.0,34
20736,21,3.0,34
20737,99,5.0,63
20738,106,5.0,39
20739,95,5.0,39
20740,106,5.0,57
20741,251,5.0,27
20742,23,4.0,31
20743,116,5.0,24
20744,50,4.0,53
20745,50,4.0,72
20746,23,2.0,37
20747,23,5.0,48
20748,1097,5.0,41
20749,50,4.0,55
20750,116,5.0,68
20751,50,5.0,35
20752,17,5.0,28
20753,358,5.0,35
20754,324,5.0,42
20755,50,3.0,51
20756,50,5.0,56
20757,23,3.0,29
20758,1098,5.0,65
20759,23,5.0,67
20760,23,5.0,33
20761,23,4.0,42
20762,17,5.0,53
20763,17,5.0,56
20764,146,4.0,29
20765,17,5.0,33
20766,23,5.0,62
20767,146,5.0,50
20768,102,3.0,55
20769,50,5.0,33
20770,17,5.0,41
20771,116,5.0,39
20772,50,5.0,39
20773,50,3.0,33
20774,23,5.0,39
20775,17,5.0,38
20776,23,4.0,29
20777,23,5.0,58
20778,324,5.0,44
20779,23,4.0,28
20780,116,5.0,24
20781,233,4.0,51
20782,17,5.0,27
20783,50,4.0,54
20784,23,5.0,35
20785,53,5.0,75
20786,358,4.0,51
20787,23,4.0,29
20788,50,5.0,56
20789,23,5.0,28
20790,1098,5.0,39
20791,50,4.0,38
20792,1098,5.0,56
20793,50,4.0,47
20794,23,2.0,39
20795,23,1.0,53
20796,50,5.0,42
20797,53,3.0,35
20798,23,4.0,36
20799,1099,5.0,28
20800,50,5.0,45
20801,23,5.0,46
20802,233,2.0,44
20803,324,5.0,46
20804,23,4.0,36
20805,50,4.0,41
20806,23,4.0,37
20807,23,3.0,23
20808,74,3.0,49
20809,53,4.0,65
20810,23,5.0,29
20811,32,4.0,67
20812,23,5.0,42
20813,23,5.0,33
20814,116,3.0,22
20815,23,4.0,23
20816,116,5.0,30
20817,324,3.0,58
20818,23,5.0,32
20819,53,2.0,32
20820,233,5.0,65
20821,170,4.0,50
20822,324,5.0,64
20823,23,5.0,37
20824,23,5.0,21
20825,50,4.0,36
20826,53,5.0,37
20827,17,5.0,23
20828,23,5.0,33
20829,50,2.0,43
20830,50,5.0,24
20831,1098,3.0,33
20832,146,5.0,43
20833,152,4.0,48
20834,23,5.0,24
20835,23,5.0,36
20836,53,3.0,47
20837,23,3.0,30
20838,50,5.0,27
20839,23,5.0,32
20840,1098,5.0,44
20841,1098,5.0,38
20842,324,5.0,71
20843,324,5.0,30
20844,23,4.0,36
20845,23,4.0,57
20846,1098,5.0,61
20847,50,5.0,54
20848,50,5.0,41
20849,50,4.0,34
20850,102,2.0,59
20851,23,5.0,31
20852,23,4.0,39
20853,116,5.0,39
20854,50,5.0,39
20855,23,3.0,46
20856,23,5.0,35
20857,324,5.0,52
20858,1098,4.0,58
20859,50,3.0,46
20860,358,5.0,56
20861,152,4.0,60
20862,116,5.0,28
20863,50,5.0,37
20864,1097,3.0,48
20865,23,5.0,49
20866,116,5.0,44
20867,17,5.0,32
20868,102,5.0,57
20869,53,2.0,35
20870,102,5.0,39
20871,358,4.0,42
20872,17,4.0,26
20873,1099,4.0,54
20874,53,1.0,38
20875,17,5.0,50
20876,23,3.0,48
20877,74,2.0,48
20878,23,5.0,35
20879,17,5.0,44
20880,299,5.0,51
20881,1100,5.0,40
20882,225,5.0,36
20883,49,3.0,34
20884,148,5.0,54
20885,49,1.0,29
20886,97,5.0,46
20887,175,3.0,48
20888,34,4.0,20
20889,97,5.0,52
20890,49,3.0,36
20891,148,5.0,34
20892,73,5.0,34
20893,148,4.0,44
20894,49,4.0,28
20895,49,3.0,30
20896,34,5.0,33
20897,113,2.0,28
20898,113,1.0,38
20899,148,1.0,40
20900,73,5.0,43
20901,148,5.0,35
20902,225,4.0,49
20903,73,5.0,40
20904,49,4.0,62
20905,225,4.0,35
20906,49,4.0,60
20907,225,3.0,66
20908,34,5.0,72
20909,100,2.0,46
20910,148,4.0,26
20911,39,5.0,60
20912,173,5.0,50
20913,133,4.0,27
20914,74,5.0,39
20915,133,5.0,38
20916,608,5.0,63
20917,39,5.0,46
20918,608,1.0,29
20919,39,4.0,31
20920,39,4.0,54
20921,133,4.0,25
20922,39,5.0,27
20923,39,5.0,33
20924,133,3.0,36
20925,39,5.0,56
20926,133,4.0,25
20927,133,5.0,35
20928,173,5.0,32
20929,39,5.0,27
20930,1101,5.0,54
20931,133,5.0,40
20932,101,4.0,27
20933,23,5.0,31
20934,46,5.0,72
20935,46,5.0,28
20936,40,4.0,20
20937,23,5.0,48
20938,226,3.0,41
20939,23,4.0,41
20940,23,5.0,68
20941,23,5.0,42
20942,46,4.0,47
20943,23,5.0,62
20944,23,2.0,42
20945,226,4.0,23
20946,46,4.0,61
20947,46,5.0,38
20948,23,3.0,36
20949,46,5.0,51
20950,46,5.0,49
20951,23,3.0,56
20952,1102,5.0,40
20953,23,5.0,61
20954,46,5.0,47
20955,329,5.0,46
20956,46,3.0,24
20957,23,5.0,53
20958,23,5.0,25
20959,46,4.0,48
20960,226,4.0,49
20961,23,1.0,26
20962,329,4.0,45
20963,46,4.0,44
20964,23,5.0,51
20965,46,1.0,37
20966,46,4.0,32
20967,23,5.0,35
20968,40,3.0,51
20969,1103,2.0,74
20970,40,3.0,59
20971,225,4.0,61
20972,3,4.0,54
20973,46,4.0,28
20974,62,4.0,50
20975,329,4.0,53
20976,329,4.0,52
20977,23,4.0,51
20978,329,5.0,45
20979,46,5.0,23
20980,46,5.0,55
20981,46,5.0,50
20982,189,5.0,53
20983,23,5.0,64
20984,46,4.0,19
20985,46,5.0,34
20986,23,4.0,68
20987,46,4.0,52
20988,46,5.0,63
20989,46,4.0,49
20990,23,1.0,54
20991,46,4.0,53
20992,23,5.0,41
20993,46,4.0,36
20994,139,5.0,33
20995,46,5.0,48
20996,226,5.0,34
20997,23,5.0,52
20998,329,5.0,50
20999,46,4.0,64
21000,46,5.0,64
21001,226,5.0,78
21002,40,5.0,24
21003,46,5.0,34
21004,40,5.0,55
21005,46,5.0,36
21006,23,5.0,26
21007,87,4.0,35
21008,75,5.0,57
21009,26,5.0,59
21010,173,5.0,39
21011,87,5.0,37
21012,87,3.0,29
21013,75,5.0,57
21014,187,5.0,57
21015,75,3.0,44
21016,87,2.0,40
21017,87,3.0,47
21018,32,4.0,39
21019,75,5.0,30
21020,288,5.0,39
21021,196,5.0,48
21022,288,3.0,57
21023,87,5.0,43
21024,196,5.0,69
21025,26,5.0,24
21026,32,5.0,65
21027,196,4.0,46
21028,196,5.0,49
21029,87,2.0,55
21030,87,1.0,31
21031,196,3.0,45
21032,75,4.0,38
21033,87,5.0,33
21034,87,4.0,27
21035,87,5.0,40
21036,32,5.0,39
21037,196,5.0,32
21038,32,5.0,26
21039,87,5.0,31
21040,87,5.0,52
9211,196,5.0,56
21041,196,5.0,34
21042,187,5.0,62
21043,87,5.0,39
21044,75,3.0,38
21045,196,4.0,46
21046,87,5.0,36
21047,288,5.0,29
21048,288,4.0,49
21049,196,5.0,68
21050,62,5.0,48
21051,62,5.0,63
21052,39,5.0,44
21053,62,5.0,39
21054,62,4.0,67
21055,32,5.0,50
21056,62,3.0,63
21057,3,4.0,39
21058,32,4.0,44
21059,157,4.0,47
21060,1104,5.0,36
21061,32,4.0,33
21062,157,3.0,32
21063,32,5.0,41
21064,39,4.0,32
21065,32,4.0,70
21066,62,5.0,63
21067,1104,4.0,47
21068,32,4.0,28
21069,61,5.0,52
21070,137,5.0,57
21071,32,4.0,65
21072,62,5.0,42
21073,32,5.0,68
21074,62,5.0,36
21075,388,4.0,56
21076,32,5.0,60
21077,137,5.0,33
21078,62,5.0,36
21079,157,3.0,33
21080,137,5.0,28
21081,32,5.0,31
21082,62,5.0,44
21083,137,4.0,47
21084,1105,5.0,45
21085,106,4.0,28
21086,324,5.0,36
21087,62,5.0,47
21088,1105,4.0,49
21089,5,3.0,38
21090,32,4.0,39
21091,62,5.0,71
21092,72,5.0,35
21093,137,5.0,53
21094,32,5.0,42
21095,62,5.0,40
21096,62,4.0,46
21097,39,5.0,34
21098,324,5.0,42
21099,62,5.0,53
21100,32,5.0,42
21101,157,3.0,68
21102,62,5.0,21
21103,72,5.0,25
21104,388,4.0,29
21105,32,3.0,35
21106,62,2.0,40
21107,1106,5.0,20
21108,1106,5.0,57
21109,97,5.0,56
21110,50,4.0,68
21111,243,5.0,51
21112,97,5.0,51
21113,1107,3.0,52
21114,1108,5.0,37
21115,97,4.0,75
21116,17,5.0,47
21117,1106,5.0,60
21118,5,5.0,48
21119,50,5.0,34
21120,16,5.0,54
21121,97,2.0,32
21122,1106,4.0,47
21123,243,5.0,44
21124,5,4.0,48
21125,1106,5.0,30
21126,1106,5.0,37
21127,1106,5.0,38
21128,16,4.0,55
21129,243,5.0,64
21130,16,1.0,62
21131,1106,4.0,27
21132,50,3.0,43
21133,16,4.0,48
21134,50,4.0,23
21135,1106,4.0,26
21136,97,2.0,50
21137,243,4.0,35
21138,97,4.0,33
21139,97,5.0,47
21140,16,5.0,38
21141,17,5.0,22
21142,1106,5.0,34
21143,17,5.0,59
21144,16,4.0,52
21145,1106,2.0,48
21146,50,4.0,57
21147,243,5.0,30
21148,50,4.0,36
21149,1106,4.0,28
21150,172,5.0,64
21151,16,2.0,54
21152,1106,4.0,51
21153,243,5.0,58
21154,1106,3.0,30
21155,97,5.0,45
21156,5,4.0,40
21157,243,5.0,61
21158,17,5.0,35
21159,97,4.0,40
21160,243,4.0,31
21161,5,3.0,48
21162,16,5.0,32
21163,1106,2.0,53
21164,1109,3.0,41
21165,28,5.0,39
21166,1109,5.0,35
21167,113,4.0,55
21168,28,5.0,48
21169,98,5.0,29
21170,1110,4.0,61
21171,1111,5.0,21
21172,98,5.0,42
21173,98,4.0,39
21174,113,4.0,39
21175,148,4.0,31
21176,98,2.0,41
21177,127,5.0,29
21178,148,5.0,36
21179,148,5.0,37
21180,1112,5.0,37
21181,98,1.0,60
21182,113,5.0,54
21183,148,5.0,59
21184,98,5.0,37
21185,113,5.0,52
21186,127,4.0,24
21187,113,4.0,47
21188,28,4.0,51
21189,148,3.0,47
21190,1111,3.0,36
21191,113,5.0,54
21192,17,5.0,65
21193,1111,3.0,58
21194,113,5.0,46
21195,28,4.0,26
21196,127,4.0,27
21197,148,4.0,55
21198,148,3.0,55
21199,148,3.0,61
21200,27,5.0,50
21201,101,5.0,35
21202,42,5.0,53
21203,75,5.0,26
21204,1113,5.0,21
21205,75,5.0,28
21206,42,5.0,36
21207,11,5.0,22
21208,149,5.0,32
21209,42,5.0,26
21210,149,4.0,39
21211,149,4.0,61
21212,146,3.0,53
21213,101,1.0,46
21214,27,5.0,38
21215,149,5.0,28
21216,11,4.0,58
21217,146,1.0,25
21218,42,5.0,42
21219,42,4.0,27
21220,101,5.0,56
21221,42,4.0,24
21222,226,2.0,53
21223,101,5.0,36
21224,146,5.0,59
21225,146,5.0,42
21226,1114,5.0,49
21227,146,5.0,39
21228,42,5.0,51
21229,75,5.0,87
21230,1114,5.0,42
21231,101,5.0,53
21232,75,4.0,22
21233,42,2.0,42
21234,136,5.0,40
21235,146,5.0,33
21236,75,5.0,48
21237,27,4.0,40
21238,27,5.0,42
21239,75,5.0,39
21240,146,5.0,40
21241,101,5.0,40
21242,75,4.0,38
21243,241,4.0,33
21244,220,4.0,55
21245,111,5.0,66
21246,49,4.0,43
21247,111,5.0,62
21248,97,5.0,44
21249,97,5.0,74
21250,1115,5.0,41
21251,1115,5.0,47
21252,1115,5.0,39
21253,97,4.0,39
21254,97,3.0,41
21255,220,3.0,46
21256,175,4.0,28
21257,220,3.0,38
21258,111,5.0,69
21259,1115,5.0,43
21260,1116,2.0,34
21261,111,5.0,58
21262,1115,5.0,27
21263,241,5.0,53
21264,1116,5.0,45
21265,111,5.0,39
21266,220,5.0,25
21267,111,5.0,58
21268,97,5.0,47
21269,220,5.0,57
21270,220,4.0,61
21271,111,5.0,28
21272,97,3.0,38
21273,220,1.0,26
21274,241,5.0,63
21275,320,5.0,27
21276,226,2.0,34
21277,1117,5.0,40
21278,226,5.0,33
21279,226,1.0,35
21280,226,3.0,46
21281,226,3.0,26
21282,6,3.0,55
21283,20,5.0,47
21284,963,5.0,56
21285,30,5.0,33
21286,20,2.0,47
21287,226,5.0,29
21288,20,5.0,44
21289,226,4.0,36
21290,20,5.0,36
21291,20,3.0,34
21292,20,5.0,27
21293,6,5.0,25
21294,158,5.0,31
21295,226,4.0,33
21296,172,5.0,39
21297,20,4.0,39
21298,172,5.0,45
21299,20,5.0,43
21300,6,5.0,42
21301,158,4.0,38
21302,139,3.0,39
21303,6,4.0,26
21304,20,5.0,31
21305,20,5.0,52
21306,226,5.0,31
21307,172,5.0,55
21308,57,3.0,25
21309,226,4.0,31
21310,158,4.0,37
21311,20,5.0,28
21312,1118,3.0,26
21313,146,5.0,57
21314,172,5.0,34
21315,225,3.0,40
21316,32,5.0,40
21317,6,5.0,48
21318,226,3.0,38
21319,20,5.0,46
21320,1119,5.0,50
21321,6,5.0,54
21322,6,5.0,46
21323,172,5.0,26
21324,226,3.0,53
21325,226,5.0,27
21326,226,1.0,50
21327,172,3.0,38
21328,57,3.0,41
21329,26,5.0,33
21330,139,5.0,36
21331,226,5.0,36
21332,226,5.0,29
21333,20,5.0,43
21334,1118,4.0,66
21335,57,3.0,66
21336,226,3.0,32
21337,226,3.0,51
21338,226,4.0,61
21339,20,5.0,57
21340,26,2.0,34
21341,226,3.0,32
21342,139,5.0,31
21343,20,5.0,44
21344,225,5.0,61
21345,30,5.0,24
21346,20,5.0,23
21347,26,5.0,42
21348,172,5.0,24
21349,146,5.0,46
21350,6,5.0,29
21351,1117,4.0,33
21352,30,4.0,59
21353,6,3.0,55
21354,172,4.0,32
21355,226,3.0,67
21356,57,5.0,64
21357,225,5.0,59
21358,226,5.0,30
21359,158,3.0,51
21360,42,5.0,62
21361,6,5.0,77
21362,158,4.0,61
21363,53,5.0,59
21364,26,5.0,45
21365,226,3.0,51
21366,172,5.0,37
21367,57,5.0,47
21368,30,4.0,33
21369,20,4.0,35
21370,20,4.0,48
21371,226,5.0,32
21372,30,2.0,38
21373,6,4.0,39
21374,26,5.0,42
21375,6,5.0,38
21376,1120,3.0,29
21377,1120,4.0,28
21378,28,5.0,53
21379,141,5.0,42
21380,220,5.0,23
21381,1121,3.0,26
21382,28,1.0,57
21383,141,4.0,26
21384,139,3.0,31
21385,212,4.0,56
21386,212,3.0,43
21387,1120,2.0,56
21388,81,5.0,49
21389,1120,2.0,45
21390,1122,3.0,26
21391,34,3.0,33
21392,34,5.0,45
21393,302,4.0,43
21394,34,5.0,35
21395,34,5.0,32
21396,34,5.0,30
21397,46,5.0,25
21398,34,5.0,34
21399,34,4.0,30
21400,612,5.0,47
21401,46,3.0,37
21402,1123,4.0,59
21403,34,5.0,34
21404,34,3.0,41
21405,34,5.0,44
21406,34,3.0,53
21407,34,5.0,24
21408,34,5.0,56
21409,34,5.0,52
21410,1124,2.0,73
21411,1124,2.0,31
21412,1,5.0,83
21413,34,5.0,39
21414,1124,5.0,28
21415,34,5.0,34
21416,34,5.0,49
21417,34,3.0,31
21418,34,5.0,31
21419,34,5.0,56
21420,34,4.0,49
21421,34,5.0,29
21422,34,3.0,24
21423,34,5.0,52
21424,34,5.0,49
21425,34,4.0,45
21426,1124,3.0,36
21427,34,5.0,67
21428,1124,4.0,51
21429,34,5.0,53
21430,34,4.0,42
21431,302,4.0,29
21432,34,5.0,52
21433,34,4.0,20
21434,1123,4.0,36
21435,34,3.0,55
21436,34,5.0,53
21437,324,4.0,60
21438,1124,4.0,37
21439,34,5.0,46
21440,34,4.0,36
21441,34,5.0,37
21442,34,5.0,60
21443,34,4.0,40
21444,57,4.0,68
21445,46,5.0,60
21446,1125,5.0,46
21447,34,4.0,62
21448,34,5.0,31
21449,34,5.0,28
21450,34,5.0,41
21451,34,5.0,20
21452,34,4.0,49
21453,34,5.0,39
21454,34,5.0,64
21455,34,5.0,39
21456,34,3.0,46
21457,34,2.0,64
21458,1124,5.0,29
21459,34,5.0,35
21460,291,3.0,56
21461,15,5.0,65
21462,15,5.0,23
21463,360,5.0,41
21464,360,5.0,57
21465,15,5.0,39
21466,148,5.0,49
21467,15,5.0,47
21468,212,5.0,40
21469,291,3.0,34
21470,360,5.0,44
21471,23,4.0,48
21472,146,5.0,31
21473,15,4.0,46
21474,23,5.0,29
21475,23,4.0,46
21476,15,5.0,39
21477,360,5.0,41
21478,23,5.0,35
21479,124,5.0,34
21480,146,5.0,42
21481,360,3.0,43
21482,146,5.0,51
21483,146,5.0,48
21484,23,4.0,31
21485,146,5.0,44
21486,15,5.0,41
21487,15,5.0,41
21488,15,4.0,37
21489,146,3.0,52
21490,146,5.0,45
21491,15,5.0,59
21492,124,5.0,36
21493,15,4.0,44
21494,146,5.0,41
21495,146,5.0,30
21496,15,5.0,27
21497,146,5.0,57
21498,124,3.0,37
21499,15,5.0,52
21500,28,4.0,72
21501,50,5.0,59
21502,1126,5.0,34
21503,28,4.0,46
21504,50,5.0,29
21505,1127,5.0,22
21506,1127,5.0,36
21507,1128,5.0,43
21508,50,4.0,66
21509,1126,3.0,34
21510,50,4.0,30
21511,1127,5.0,50
21512,46,5.0,39
21513,1126,5.0,46
21514,50,4.0,28
21515,50,4.0,47
21516,1126,4.0,47
21517,199,5.0,53
21518,75,3.0,20
21519,75,5.0,39
21520,151,5.0,39
21521,151,5.0,30
21522,151,5.0,34
21523,2,5.0,31
21524,151,5.0,67
21525,151,5.0,57
21526,151,5.0,34
21527,151,4.0,39
21528,151,5.0,56
21529,199,5.0,65
21530,151,4.0,58
21531,199,5.0,46
21532,75,5.0,33
21533,2,5.0,39
21534,151,5.0,35
21535,151,5.0,29
21536,151,4.0,37
21537,199,5.0,42
21538,56,5.0,40
21539,151,5.0,63
21540,87,5.0,38
21541,143,4.0,23
21542,199,5.0,46
21543,151,5.0,44
21544,151,5.0,67
21545,151,5.0,30
21546,151,5.0,53
21547,2,5.0,50
21548,151,3.0,31
21549,175,5.0,38
21550,143,5.0,21
21551,87,4.0,50
21552,151,5.0,59
21553,75,5.0,26
21554,151,4.0,52
21555,75,5.0,50
21556,151,5.0,61
21557,75,5.0,49
21558,175,3.0,28
21559,75,5.0,39
21560,75,4.0,39
21561,75,4.0,56
21562,87,5.0,38
21563,151,5.0,65
21564,75,5.0,48
21565,151,5.0,39
21566,87,5.0,41
21567,151,1.0,59
21568,2,5.0,32
21569,377,5.0,52
21570,83,5.0,43
21571,73,4.0,51
21572,2,5.0,68
21573,83,2.0,33
21574,143,4.0,28
21575,73,5.0,44
21576,377,5.0,19
21577,2,5.0,57
21578,100,5.0,56
21579,377,4.0,47
21580,2,5.0,64
21581,2,4.0,39
21582,377,5.0,39
21583,83,4.0,30
21584,49,5.0,39
21585,83,4.0,39
21586,100,5.0,68
21587,377,5.0,40
21588,2,4.0,47
21589,83,2.0,42
21590,2,4.0,44
21591,377,3.0,28
21592,2,5.0,60
21593,2,5.0,38
21594,83,2.0,28
21595,377,5.0,33
21596,49,4.0,53
21597,2,4.0,33
21598,49,5.0,42
21599,32,5.0,50
21600,2,5.0,71
21601,73,2.0,26
21602,83,3.0,33
21603,2,5.0,42
21604,83,4.0,51
21605,83,5.0,41
21606,83,5.0,44
21607,377,5.0,32
21608,100,5.0,48
21609,2,5.0,47
21610,377,5.0,72
21611,2,5.0,34
21612,2,5.0,33
21613,377,4.0,59
21614,2,4.0,66
21615,377,5.0,32
21616,225,1.0,25
21617,377,3.0,37
21618,100,4.0,41
21619,83,1.0,34
21620,49,5.0,42
21621,100,5.0,35
21622,2,5.0,35
21623,2,5.0,34
21624,39,4.0,53
21625,39,5.0,28
21626,593,5.0,62
21627,39,3.0,50
21628,106,5.0,39
21629,39,5.0,24
21630,74,1.0,23
21631,39,5.0,39
21632,39,5.0,46
21633,39,5.0,46
21634,116,5.0,33
21635,1129,5.0,28
21636,39,5.0,33
21637,39,5.0,48
