user,item,rating,timestamp,feature Str,feature_second Str,feature_third Str
1447,1202,86.0,1998.0,PS,Sports,Midway Games
1448,1203,86.0,2003.0,PS2,Racing,Electronic Arts
1449,1086,66.0,2002.0,PS2,Platform,THQ
1450,1204,55.0,2002.0,PS2,Sports,Agetec
1451,1190,78.67,2008.0,PS3,Action,Electronic Arts
1452,940,86.69,2004.0,PC,Shooter,Activision
1453,53,92.29,2007.0,PC,Shooter,Activision
1454,923,63.61,2004.0,PS2,Shooter,Ubisoft
1455,1205,63.0,2008.0,Wii,Shooter,Electronic Arts
1456,1206,70.0,2009.0,Wii,Platform,Ubisoft
1457,1207,73.0,1998.0,PS,Sports,Midway Games
1458,1208,38.15,2003.0,GBA,Fighting,Atari
1459,1209,54.0,2002.0,GBA,Platform,Ubisoft
1460,1210,81.0,2009.0,DS,Strategy,Warner Bros. Interactive Entertainment
1461,1211,82.0,2005.0,GC,Shooter,Nintendo
1462,1212,70.0,1999.0,PS,Misc,Sony Computer Entertainment
1463,1213,78.0,2005.0,PSP,Role-Playing,Activision
1464,1214,89.57,1994.0,SAT,Fighting,Sega
1465,1157,84.0,2009.0,PS2,Fighting,THQ
1466,1215,83.0,1997.0,PS,Sports,Electronic Arts
1467,1216,88.0,2005.0,PS2,Fighting,Namco Bandai Games
1468,1217,60.0,2008.0,DS,Simulation,Ubisoft
1469,1218,68.0,2009.0,Wii,Sports,Electronic Arts
1470,779,80.0,2006.0,PS3,Racing,Electronic Arts
1471,250,75.0,2007.0,X360,Sports,Konami Digital Entertainment
1472,1219,72.0,1995.0,PS,Racing,Sony Computer Entertainment
1473,903,67.17,2008.0,PS3,Action,Activision
1474,395,91.65,2012.0,PS3,Role-Playing,Electronic Arts
1475,1220,85.62,2009.0,PS3,Action,Sega
1476,1221,81.0,1999.0,PS,Racing,Electronic Arts
1477,1222,76.0,1998.0,PS,Sports,Electronic Arts
1478,1223,73.26,2005.0,PSP,Sports,Sony Computer Entertainment
1479,1224,84.0,2006.0,PS2,Fighting,Midway Games
1480,1225,77.5,2002.0,PS2,Racing,Electronic Arts
1481,1226,68.0,2008.0,DS,Simulation,Ubisoft
1482,1227,90.0,2005.0,PS2,Sports,Electronic Arts
1483,1228,83.15,1999.0,PS,Strategy,Microprose
1484,1229,70.0,2003.0,PS2,Action,Universal Interactive
1485,838,89.0,1998.0,N64,Sports,Midway Games
1486,1230,65.0,1997.0,N64,Sports,Acclaim Entertainment
1487,445,82.0,1998.0,PC,Action,Eidos Interactive
1488,282,70.0,2004.0,GBA,Action,Activision
1489,1231,86.0,2002.0,PS2,Racing,Play It
1490,860,85.66,2009.0,X360,Misc,Activision
1491,1232,70.68,2010.0,X360,Shooter,Microsoft Game Studios
1492,155,74.0,2010.0,Wii,Sports,Electronic Arts
1493,155,80.0,2010.0,PSP,Sports,Electronic Arts
1494,1233,78.0,2005.0,PSP,Misc,Sony Computer Entertainment
1495,1234,78.0,2011.0,DS,Strategy,Warner Bros. Interactive Entertainment
1496,1235,81.25,1996.0,PS,Role-Playing,Sony Computer Entertainment
1497,1236,53.0,1985.0,NES,Fighting,Namco Bandai Games
1498,1237,65.0,1986.0,NES,Platform,Hudson Soft
1499,396,86.0,2006.0,DS,Action,LucasArts
1500,1238,81.0,2002.0,PS2,Sports,Sega
1501,256,61.61,2001.0,XB,Racing,Electronic Arts
1502,1239,80.94,2000.0,PS,Sports,Acclaim Entertainment
1503,1240,91.0,2005.0,XB,Racing,Microsoft Game Studios
1504,1241,86.0,1998.0,PS,Simulation,Sony Computer Entertainment
1505,1242,79.65,2009.0,PS3,Adventure,Sega
1506,1243,82.69,2003.0,PS2,Sports,Electronic Arts
1507,1244,82.0,1997.0,PS,Role-Playing,Namco Bandai Games
1508,1245,85.94,2001.0,PC,Role-Playing,Activision
1509,1165,77.0,2007.0,X360,Shooter,Electronic Arts
1510,1246,70.0,2008.0,DS,Simulation,Electronic Arts
1511,1247,85.0,1996.0,PS,Platform,Virgin Interactive
1512,1248,83.0,2003.0,GC,Fighting,Nintendo
1513,1249,85.0,2009.0,X360,Sports,Electronic Arts
1514,1250,75.36,2006.0,PS2,Simulation,Konami Digital Entertainment
1515,1251,58.0,1998.0,PS,Racing,Acclaim Entertainment
1516,1252,83.37,2001.0,GBA,Racing,Nintendo
1517,1253,68.88,1997.0,N64,Puzzle,Hudson Soft
1518,331,80.67,2010.0,PS3,Simulation,Electronic Arts
1519,1254,63.0,2009.0,Wii,Sports,THQ
1520,1255,75.63,2010.0,PS3,Action,Electronic Arts
1521,183,89.0,2005.0,XB,Racing,Electronic Arts
1522,1256,55.0,2007.0,DS,Simulation,Ubisoft
1523,1257,84.77,2011.0,PC,Strategy,Ubisoft
1524,1258,84.0,2011.0,3DS,Adventure,Nintendo
1525,1259,79.77,2006.0,PSP,Shooter,Sony Computer Entertainment
1526,1260,86.57,2007.0,PS3,Fighting,Sega
1527,1261,77.84999999999998,2005.0,PS2,Racing,THQ
1528,369,72.04,2008.0,Wii,Sports,Sega
1529,1262,89.14,2009.0,Wii,Sports,Electronic Arts
1530,735,85.0,2009.0,PS3,Misc,MTV Games
1531,1263,78.0,2003.0,PS2,Sports,Electronic Arts
1532,470,71.0,2007.0,Wii,Racing,Electronic Arts
1533,1159,78.0,2011.0,PS3,Fighting,THQ
1534,1264,88.0,1998.0,PS,Fighting,Capcom
1535,337,81.0,2008.0,PS3,Adventure,Activision
1536,1265,87.0,2012.0,3DS,Action,Nintendo
1537,1266,34.0,2007.0,DS,Platform,Take-Two Interactive
1538,1267,63.0,2012.0,PS3,Shooter,Capcom
1539,1268,76.0,2009.0,DS,Adventure,Electronic Arts
1540,639,68.0,2004.0,GC,Platform,Activision
1541,1269,65.0,2010.0,X360,Shooter,City Interactive
1542,1270,86.74,2008.0,PS3,Racing,Codemasters
1543,167,91.67,1996.0,PC,Action,Eidos Interactive
1544,1271,78.0,2012.0,PS3,Action,Namco Bandai Games
1545,1272,80.0,1993.0,SNES,Action,Capcom
1546,1273,59.67,1997.0,PS,Action,Electronic Arts
1547,1274,84.14,2007.0,PS3,Simulation,Sony Computer Entertainment
1548,174,84.0,2006.0,XB,Sports,Electronic Arts
1549,313,71.0,2007.0,Wii,Sports,Electronic Arts
1550,1275,78.86,2007.0,Wii,Adventure,Nintendo
1551,1276,77.0,2004.0,PS2,Adventure,Electronic Arts
1552,1277,37.0,1998.0,PS,Puzzle,Hasbro Interactive
1553,1278,77.0,2011.0,3DS,Action,Nintendo
1554,1279,83.17,2007.0,PS3,Racing,Codemasters
1555,1280,73.0,2007.0,DS,Simulation,Ubisoft
1556,1281,76.0,2008.0,X360,Shooter,Electronic Arts
1557,1168,85.0,1995.0,SNES,Sports,Acclaim Entertainment
1558,860,86.58,2009.0,PS3,Misc,Activision
1559,1282,73.39,2009.0,PS3,Simulation,Sony Computer Entertainment
1560,1283,73.0,2006.0,DS,Misc,Sega
1561,1284,85.0,1997.0,PS,Simulation,Tecmo Koei
1562,1285,73.89,2007.0,Wii,Sports,Electronic Arts
1563,1286,70.0,2008.0,Wii,Action,Warner Bros. Interactive Entertainment
1564,835,57.75,2007.0,PSP,Platform,Electronic Arts
1565,1287,84.0,2010.0,PS3,Fighting,THQ
1566,1288,63.18,2003.0,PS2,Racing,Empire Interactive
1567,1289,75.0,1997.0,PS,Role-Playing,Capcom
1568,1290,83.13,2010.0,PS3,Racing,Sony Computer Entertainment
1569,53,75.81,2007.0,DS,Shooter,Activision
1570,1111,79.0,2008.0,X360,Adventure,Eidos Interactive
1571,1157,83.0,2009.0,X360,Fighting,THQ
1572,1291,80.38,2007.0,PS3,Sports,Sega
1573,1292,91.37,2000.0,PS2,Fighting,Tecmo Koei
1574,1293,83.03,2008.0,X360,Action,Take-Two Interactive
1575,1054,85.9,2011.0,X360,Fighting,Capcom
1576,1294,76.0,1997.0,GB,Misc,Nintendo
1577,1295,89.07,2000.0,N64,Racing,Nintendo
1578,1296,73.0,1991.0,NES,Sports,Nintendo
1579,1297,58.0,2004.0,PS2,Misc,Sammy Corporation
1580,563,87.0,2003.0,XB,Fighting,Electronic Arts
1581,1298,79.13,2006.0,X360,Sports,Konami Digital Entertainment
1582,1299,84.0,1995.0,PS,Racing,Electronic Arts
1583,1300,76.0,2000.0,PS,Sports,Sony Computer Entertainment
1584,1301,65.89,2010.0,X360,Shooter,Sega
1585,1302,86.59,2007.0,PS3,Shooter,Ubisoft
1586,1303,78.0,1996.0,PS,Sports,Electronic Arts
1587,1304,86.0,2009.0,Wii,Shooter,Electronic Arts
1588,531,88.0,2008.0,Wii,Misc,MTV Games
1589,1305,76.01,2002.0,PS2,Action,Tecmo Koei
1590,1306,79.0,2007.0,Wii,Fighting,Tomy Corporation
1591,1307,74.0,2008.0,PS3,Adventure,Ubisoft
1592,1308,56.0,2000.0,PS,Misc,Sony Computer Entertainment
1593,1309,79.0,2000.0,XB,Sports,Microsoft Game Studios
1594,164,80.55,2003.0,GC,Racing,Vivendi Games
1595,1310,84.89,2009.0,X360,Misc,Activision
1596,427,83.0,2008.0,PSP,Action,LucasArts
1597,1311,87.0,2008.0,PS3,Fighting,Namco Bandai Games
1598,1312,90.0,1998.0,PS,Platform,GT Interactive
1599,1313,76.0,2011.0,PS3,Platform,Sony Computer Entertainment
1600,1314,75.0,2000.0,PS2,Action,Sony Computer Entertainment
1601,1315,54.43,2005.0,GC,Platform,Sega
1602,642,78.0,2007.0,PS3,Misc,Sony Computer Entertainment
1603,250,77.0,2008.0,PSP,Sports,Konami Digital Entertainment
1604,835,62.83,2007.0,X360,Platform,Electronic Arts
1605,1316,56.42,2005.0,GBA,Misc,Nintendo
1606,1317,77.86,2011.0,X360,Role-Playing,Electronic Arts
1607,1318,54.0,2010.0,DS,Simulation,Activision
1608,1319,80.0,2009.0,Wii,Shooter,Capcom
1609,826,67.0,1998.0,N64,Racing,Electronic Arts
1610,1320,88.26,2005.0,PSP,Racing,Sony Computer Entertainment
1611,1321,85.13,2008.0,PC,Strategy,Electronic Arts
1612,1268,74.0,2009.0,Wii,Adventure,Electronic Arts
1613,1322,80.0,2005.0,DS,Platform,Nintendo
1614,383,82.0,2009.0,PS2,Sports,Electronic Arts
1615,1302,86.46,2007.0,X360,Shooter,Ubisoft
1616,438,75.0,2008.0,X360,Sports,Konami Digital Entertainment
1617,649,87.87,2005.0,XB,Sports,Electronic Arts
1618,1323,85.0,2008.0,X360,Action,Tecmo Koei
1619,1301,66.97,2010.0,PS3,Shooter,Sega
1620,835,62.83,2007.0,Wii,Platform,Electronic Arts
1621,1324,92.0,2003.0,GBA,Strategy,Nintendo
1622,700,67.0,2012.0,X360,Racing,Electronic Arts
1623,704,88.97,2007.0,PS3,Shooter,Electronic Arts
1624,889,54.78,2008.0,Wii,Platform,THQ
1625,1325,83.0,2003.0,PS2,Sports,Electronic Arts
1626,1326,83.98,2010.0,X360,Action,THQ
1627,161,75.95999999999998,2007.0,PS2,Action,Take-Two Interactive
1628,240,84.0,2004.0,XB,Sports,Electronic Arts
1629,489,59.0,2007.0,Wii,Fighting,THQ
1630,1327,79.29,2011.0,PS3,Platform,Sega
1631,1328,69.74,2011.0,X360,Shooter,Bethesda Softworks
1632,1307,80.0,2008.0,X360,Adventure,Ubisoft
1633,1329,60.0,2008.0,DS,Puzzle,Ubisoft
1634,396,86.0,2006.0,GC,Action,LucasArts
1635,1330,88.0,2010.0,PS3,Action,Take-Two Interactive
1636,338,72.91,2007.0,Wii,Fighting,Atari
1637,1331,82.0,2000.0,PS,Shooter,Electronic Arts
1638,1332,88.58,2002.0,PS2,Role-Playing,Sony Computer Entertainment
1639,1008,83.0,2009.0,PSP,Adventure,Take-Two Interactive
1640,1333,76.0,2011.0,DS,Platform,Disney Interactive Studios
1641,1334,63.0,1999.0,PS,Misc,Sony Computer Entertainment
1642,515,82.0,2010.0,PS3,Adventure,Warner Bros. Interactive Entertainment
1643,184,60.0,2006.0,X360,Platform,Sega
1644,1335,65.0,2006.0,DS,Simulation,Namco Bandai Games
1645,268,72.0,2009.0,Wii,Sports,Electronic Arts
1646,1336,78.0,2011.0,X360,Sports,Electronic Arts
1647,381,77.0,1996.0,N64,Fighting,GT Interactive
1648,1337,81.0,2000.0,PS2,Sports,Electronic Arts
1649,1338,63.0,2005.0,DS,Strategy,THQ
1650,1339,71.74,2002.0,PS2,Platform,Sega
1651,443,81.0,2002.0,XB,Fighting,Midway Games
1652,773,84.15,2004.0,XB,Sports,Global Star
1653,1340,75.0,2012.0,X360,Action,THQ
1654,1341,60.22,2004.0,PS2,Misc,Play It
1655,1166,88.96,2005.0,PS2,Adventure,Ubisoft
1656,1342,70.0,2008.0,DS,Misc,GSP
1657,286,83.65,2010.0,PC,Role-Playing,Bethesda Softworks
1658,734,76.0,2003.0,GC,Platform,THQ
1659,1343,78.0,2008.0,DS,Simulation,Electronic Arts
1660,1344,78.89,1996.0,PS,Role-Playing,Sony Computer Entertainment
1661,1345,76.39,2000.0,PS2,Strategy,Electronic Arts
1662,1346,77.0,2003.0,GBA,Misc,Konami Digital Entertainment
1663,1347,78.0,1999.0,PS,Sports,Electronic Arts
1664,422,77.0,2007.0,PS3,Sports,Electronic Arts
1665,1348,61.0,2006.0,DS,Role-Playing,Capcom
1666,1349,75.0,2012.0,3DS,Action,Square Enix
1667,1350,65.0,2006.0,PSP,Adventure,Sony Computer Entertainment
1668,1351,74.0,2004.0,PS2,Shooter,Sony Computer Entertainment
1669,1352,85.33,2003.0,PS2,Racing,Codemasters
1670,1353,81.59,2007.0,X360,Simulation,Atari
1671,678,70.9,2004.0,GC,Platform,THQ
1672,1354,76.09999999999998,2006.0,PSP,Simulation,Namco Bandai Games
1673,1355,73.0,1996.0,PS,Misc,GT Interactive
1674,1356,78.58,2003.0,PS2,Action,Konami Digital Entertainment
1675,1357,84.55,2011.0,X360,Shooter,Electronic Arts
1676,1358,75.95999999999998,2005.0,PS2,Adventure,THQ
1677,805,87.16,2005.0,XB,Sports,Electronic Arts
1678,1359,61.75,2008.0,DS,Action,Koch Media
1679,1360,75.0,1999.0,PS,Role-Playing,Square
1680,1361,78.95999999999998,2008.0,PSP,Racing,Take-Two Interactive
1681,1362,59.0,2008.0,PS3,Shooter,Ubisoft
1682,1363,68.0,2012.0,X360,Sports,Electronic Arts
1683,1364,80.0,1999.0,PS,Sports,Sony Computer Entertainment
1684,1365,87.48,2006.0,PS2,Action,Take-Two Interactive
1685,513,89.0,2003.0,XB,Adventure,Ubisoft
1686,1366,85.0,2003.0,PS2,Sports,Sony Computer Entertainment
1687,1367,89.0,2006.0,PS2,Sports,Sony Computer Entertainment
1688,1368,81.0,2002.0,PS2,Sports,Electronic Arts
1689,1369,58.0,2005.0,GBA,Racing,Majesco Entertainment
1690,243,87.0,2002.0,XB,Sports,Activision
1691,1370,88.87,2009.0,PC,Strategy,Sega
1692,702,70.0,1999.0,N64,Platform,Activision
1693,1371,87.0,2007.0,PS2,Sports,Sony Computer Entertainment
1694,1372,56.0,2010.0,DS,Role-Playing,Level 5
1695,1373,70.0,1999.0,PS,Racing,Crave Entertainment
1696,1374,84.0,2011.0,PSV,Action,Sony Computer Entertainment
1697,1375,71.0,2003.0,PS2,Platform,Konami Digital Entertainment
1698,1376,56.0,2001.0,PS2,Simulation,Titus
1699,799,81.06999999999998,2000.0,PS,Action,Electronic Arts
1700,1377,77.0,2008.0,DS,Sports,Ubisoft
1701,1378,87.57,2009.0,PS3,Racing,Codemasters
1702,1379,79.0,1997.0,PS,Sports,Electronic Arts
1703,1340,79.0,2012.0,PS3,Action,THQ
1704,1380,56.0,1996.0,PS,Sports,Acclaim Entertainment
1705,1381,80.0,2009.0,X360,Sports,Electronic Arts
1706,897,79.0,1999.0,N64,Fighting,Electronic Arts
1707,1382,54.0,2009.0,Wii,Sports,Activision
1708,1038,89.61,2012.0,PS3,Shooter,Bethesda Softworks
1709,661,78.0,2010.0,PS3,Action,Disney Interactive Studios
1710,1383,63.46,2006.0,GC,Racing,Sega
1711,1384,65.0,2003.0,PS2,Racing,Empire Interactive
1712,1385,82.81,1996.0,PS,Fighting,Sony Computer Entertainment
1713,1386,91.0,2011.0,PS3,Adventure,Sony Computer Entertainment
1714,1387,71.0,2009.0,Wii,Platform,Sega
1715,279,74.0,2012.0,3DS,Sports,Sega
1716,1388,60.0,2010.0,Wii,Sports,Ubisoft
1717,1389,65.0,2002.0,PS2,Sports,Activision
1718,1131,80.0,2010.0,DS,Racing,Sega
1719,1330,87.0,2010.0,X360,Action,Take-Two Interactive
1720,1390,76.28,2002.0,PS2,Sports,Electronic Arts
1721,1391,79.56999999999998,2012.0,PS3,Adventure,Capcom
1722,1392,40.0,2009.0,DS,Adventure,Disney Interactive Studios
1723,1393,64.64,2003.0,PS2,Racing,Crave Entertainment
1724,1394,81.12,2008.0,Wii,Platform,THQ
1725,1395,62.0,1998.0,N64,Platform,Hasbro Interactive
1726,1396,88.82,2000.0,PS,Racing,Codemasters
1727,1397,67.0,2006.0,PSP,Action,THQ
1728,1398,81.59999999999998,2009.0,X360,Action,Electronic Arts
1729,927,76.0,2011.0,DS,Action,LucasArts
1730,353,76.27,2004.0,XB,Misc,Sega
1731,1399,79.54,2012.0,X360,Action,Warner Bros. Interactive Entertainment
1732,1400,51.24,2010.0,X360,Racing,Sega
1733,1401,70.0,2012.0,PS3,Shooter,Electronic Arts
1734,1402,83.95,2002.0,PS2,Sports,Electronic Arts
1735,590,70.0,2008.0,PS3,Platform,Sega
1736,1403,80.0,2011.0,X360,Sports,Ubisoft
1737,1404,30.5,2007.0,Wii,Sports,Bethesda Softworks
1738,1405,76.70999999999998,2012.0,PS3,Sports,Electronic Arts
1739,1406,70.0,1996.0,SNES,Racing,ASCII Entertainment
1740,1407,78.0,2004.0,PS2,Sports,Sony Computer Entertainment
1741,1408,93.32,2005.0,PS2,Racing,Electronic Arts
1742,1409,72.75,1995.0,PS,Racing,Psygnosis
1743,1410,40.38,1999.0,PS,Action,989 Studios
1744,1411,74.0,2006.0,PS2,Sports,Sony Computer Entertainment
1745,345,75.36,2003.0,XB,Platform,Sega
1746,695,77.0,1998.0,N64,Sports,Electronic Arts
1747,1412,64.0,2007.0,PS2,Platform,Activision
1748,1413,85.0,2011.0,3DS,Fighting,Capcom
1749,266,71.42,2002.0,XB,Shooter,Electronic Arts
1750,1414,78.39,2007.0,DS,Adventure,Capcom
1751,607,84.0,2004.0,XB,Role-Playing,Activision
1752,414,82.54,2004.0,XB,Sports,Electronic Arts
1753,1415,81.28,2009.0,PSP,Racing,Sony Computer Entertainment
1754,1416,71.0,2003.0,PS2,Sports,Electronic Arts
1755,1327,78.67,2011.0,X360,Platform,Sega
1756,1417,82.0,2010.0,X360,Sports,Electronic Arts
1757,960,57.0,2005.0,GBA,Platform,Activision
1758,1418,82.0,2009.0,X360,Sports,Take-Two Interactive
1759,1039,74.0,2008.0,PS3,Misc,Activision
1760,1419,88.32,2001.0,GBA,Platform,Konami Digital Entertainment
1761,1420,88.0,2009.0,Wii,Misc,Activision
1762,1421,81.62,2005.0,PS2,Sports,Electronic Arts
1763,336,57.0,2008.0,Wii,Platform,Activision
1764,1422,79.02,2004.0,GBA,Adventure,Nintendo
1765,1423,92.0,2004.0,GBA,Strategy,Nintendo
1766,1424,78.0,2001.0,GB,Strategy,Nintendo
1767,1425,79.39,2009.0,Wii,Misc,Activision
1768,1426,75.43,2009.0,X360,Shooter,Codemasters
1769,1427,71.0,2009.0,PS3,Action,Ubisoft
1770,375,52.0,2003.0,GC,Action,THQ
1771,1428,81.0,1997.0,PS,Simulation,Sony Computer Entertainment
1772,1429,86.85,2001.0,PS2,Sports,Sega
1773,1430,78.0,2000.0,PS,Sports,Sony Computer Entertainment
1774,1431,74.0,2006.0,PS2,Misc,Sony Computer Entertainment
1775,1432,79.0,1996.0,PS,Platform,Capcom
1776,309,70.08,2005.0,DS,Simulation,Electronic Arts
1777,1035,82.0,2008.0,PS3,Fighting,THQ
1778,1433,83.0,2008.0,PSP,Role-Playing,Sega
1779,1035,82.0,2008.0,X360,Fighting,THQ
1780,611,64.0,2012.0,X360,Action,Activision
1781,251,81.0,2008.0,PS3,Adventure,Activision
1782,1434,88.0,2005.0,PS2,Action,Take-Two Interactive
1783,1435,69.0,2007.0,PS2,Misc,Sony Computer Entertainment
1784,1436,63.0,1996.0,PS,Shooter,CTO SpA
1785,32,69.0,2012.0,PC,Shooter,Activision
1786,1437,78.91,2008.0,X360,Strategy,Ubisoft
1787,1438,86.13,2004.0,PS2,Sports,Global Star
1788,1439,89.15,2003.0,XB,Simulation,Microsoft Game Studios
1789,1440,55.0,2001.0,PS,Shooter,TalonSoft
1790,1441,77.0,1995.0,PS,Platform,Crystal Dynamics
1791,1442,72.0,2008.0,DS,Puzzle,Midway Games
1792,1443,81.58,2003.0,XB,Shooter,Ubisoft
1793,1444,64.0,1997.0,PS,Racing,Infogrames
1794,1445,77.54,2008.0,PS2,Role-Playing,Square Enix
1795,1446,79.0,1996.0,PS,Sports,Sony Computer Entertainment
1796,1447,75.0,2006.0,PS2,Sports,Activision
1797,1448,82.0,1998.0,PS,Sports,Electronic Arts
1798,1449,87.31,2005.0,PS2,Fighting,Electronic Arts
1799,787,76.41,2002.0,XB,Shooter,SCi
1800,1450,69.5,2002.0,PS2,Sports,Electronic Arts
1801,1451,86.0,2011.0,X360,Misc,Ubisoft
1802,1452,76.20999999999998,2008.0,PS3,Shooter,Ubisoft
1803,1453,90.0,2000.0,PS,Role-Playing,Crave Entertainment
1804,1454,54.5,2007.0,PS2,Action,Tecmo Koei
1805,1455,68.7,2008.0,Wii,Sports,Atari
1806,1456,77.0,2007.0,PS2,Misc,Sony Computer Entertainment
1807,1457,76.67,2006.0,X360,Role-Playing,Microsoft Game Studios
1808,422,76.0,2007.0,Wii,Sports,Electronic Arts
1809,1458,85.0,2012.0,PS3,Sports,Sony Computer Entertainment
1810,1459,78.53,2009.0,Wii,Sports,Electronic Arts
1811,1460,78.0,2008.0,Wii,Sports,Electronic Arts
1812,1461,76.61,2002.0,PS2,Fighting,Rage Software
1813,127,75.4,2012.0,X360,Misc,Ubisoft
1814,968,78.0,2009.0,X360,Adventure,Activision
1815,1462,84.36,2011.0,DS,Platform,Nintendo
1816,1463,56.0,2001.0,PS,Racing,Empire Interactive
1817,180,81.23,2006.0,PSP,Sports,Konami Digital Entertainment
1818,1464,79.0,1997.0,N64,Sports,Electronic Arts
1819,1465,74.0,1998.0,PS,Sports,Sony Computer Entertainment
1820,1466,84.0,2011.0,DS,Strategy,Mastertronic
1821,1426,75.4,2009.0,PS3,Shooter,Codemasters
1822,1467,86.0,2004.0,PSP,Strategy,Konami Digital Entertainment
1823,1468,69.73,2003.0,PS2,Action,Tecmo Koei
1824,1469,58.0,2006.0,Wii,Racing,Ubisoft
1825,1470,76.12,2009.0,X360,Role-Playing,Activision
1826,1471,70.72,1999.0,PS,Action,3DO
1827,1220,89.89,2009.0,X360,Action,Sega
1828,1472,42.0,2008.0,DS,Misc,Pinnacle
1829,1473,68.12,2008.0,Wii,Misc,Sega
1830,1474,84.0,1996.0,PS,Fighting,Virgin Interactive
1831,1475,77.0,2008.0,PS3,Role-Playing,Sony Computer Entertainment
1832,884,86.51,2004.0,XB,Sports,Electronic Arts
1833,1476,77.0,2008.0,DS,Role-Playing,Sega
1834,1255,73.53,2010.0,X360,Action,Electronic Arts
1835,1477,72.0,1997.0,PS,Action,GT Interactive
1836,313,72.0,2007.0,DS,Sports,Electronic Arts
1837,1398,81.08,2009.0,PS3,Action,Electronic Arts
1838,1056,70.0,2007.0,PS2,Platform,THQ
1839,1478,73.0,1995.0,PS,Sports,Sony Computer Entertainment
1840,1479,89.43,2002.0,PS2,Racing,Acclaim Entertainment
1841,1480,77.0,2000.0,PS2,Fighting,Virgin Interactive
1842,1481,55.0,2010.0,Wii,Sports,Take-Two Interactive
1843,282,82.0,2004.0,GC,Action,Activision
1844,209,90.69,2008.0,PC,Role-Playing,Bethesda Softworks
1845,1482,79.72,2007.0,X360,Role-Playing,Microsoft Game Studios
1846,1483,60.17,2009.0,DS,Misc,Disney Interactive Studios
1847,981,87.0,2010.0,X360,Fighting,Capcom
1848,478,63.0,2004.0,GC,Action,THQ
1849,1484,83.68,2011.0,PS3,Fighting,Electronic Arts
1850,1485,75.0,2011.0,3DS,Simulation,Nintendo
1851,1486,71.46,2003.0,PS2,Racing,Acclaim Entertainment
1852,1487,73.0,2009.0,Wii,Racing,Codemasters
1853,1488,51.0,2001.0,PS,Sports,THQ
1854,590,69.0,2008.0,X360,Platform,Sega
1855,1489,66.41,2002.0,PS2,Racing,Empire Interactive
1856,1490,64.0,2008.0,DS,Simulation,Ubisoft
1857,1491,81.92,2005.0,PS2,Role-Playing,Sony Computer Entertainment
1858,1492,85.0,2004.0,PS2,Sports,Sega
1859,1493,85.0,2007.0,X360,Sports,Take-Two Interactive
1860,14,91.94,2005.0,PC,Action,Take-Two Interactive
1861,1494,69.5,2010.0,PS3,Shooter,Capcom
1862,1495,89.89,2004.0,GBA,Adventure,Nintendo
1863,723,57.2,2007.0,PS2,Action,D3Publisher
1864,1496,70.18,2010.0,DS,Role-Playing,Square Enix
1865,1270,86.54,2008.0,X360,Racing,Codemasters
1866,1497,79.0,2010.0,Wii,Misc,Activision
1867,1498,58.0,1999.0,PS,Puzzle,Atari
1868,1279,83.49,2007.0,X360,Racing,Codemasters
1869,1499,73.92,1999.0,PS,Simulation,Sony Computer Entertainment
1870,1500,71.88,2000.0,PS2,Action,THQ
1871,1501,72.31999999999998,2010.0,X360,Shooter,Electronic Arts
1872,1401,68.0,2012.0,X360,Shooter,Electronic Arts
1873,1502,55.0,2004.0,GBA,Action,Disney Interactive Studios
1874,1503,91.74,2010.0,Wii,Role-Playing,Nintendo
1875,924,73.0,2008.0,PS3,Misc,Sony Computer Entertainment
1876,1504,73.0,2000.0,PS2,Sports,Electronic Arts
1877,1287,82.0,2010.0,X360,Fighting,THQ
